s,grade,grade_s,grade_ss,bank,bank_s,bank_ss
2219.7784,-0.06503423,0.000609162,8.16E-05,-0.057823837,-1.29E-05,-3.34E-05
2223.59245,-0.062360371,0.000899087,8.13E-05,-0.057198692,-0.000117227,-3.41E-05
2227.4065,-0.058498049,0.001186693,8.12E-05,-0.05763056,-0.000218613,-3.43E-05
2231.22055,-0.053475242,0.001474281,8.14E-05,-0.058963209,-0.000312685,-3.31E-05
2235.03461,-0.047596522,0.001763458,8.28E-05,-0.060588764,-0.000392354,-1.80E-05
2238.84866,-0.040764416,0.00206403,8.54E-05,-0.062266326,-0.000338156,1.61E-05
2242.66271,-0.032782183,0.002353752,8.16E-05,-0.063750376,-0.000273598,1.71E-05
2246.47676,-0.024109118,0.002349473,-1.78E-05,-0.064808461,-0.00018452,2.33E-05
2250.29082,-0.014415997,0.002343282,-1.81E-05,-0.065345987,-8.79E-05,2.30E-05
2254.10487,-0.004405377,0.002334771,-1.85E-05,-0.065298913,1.41E-05,2.27E-05
2257.91892,0.005456839,0.002323523,-1.89E-05,-0.064715293,0.000117451,2.24E-05
2261.73297,0.014563402,0.002310536,-1.92E-05,-0.063565507,0.000209142,2.21E-05
2265.54702,0.023538366,0.002296015,-1.94E-05,-0.062078978,0.000296076,2.19E-05
2269.36108,0.032258989,0.002281296,-1.96E-05,-0.060480045,0.000374941,2.18E-05
2273.17513,0.040727343,0.002266724,-1.94E-05,-0.058858627,0.000447968,1.34E-05
2276.98918,0.048665958,0.002252449,-1.01E-05,-0.057337127,0.00051656,1.36E-05
2280.80323,0.056920881,0.002252971,1.33E-05,-0.055763892,0.000585458,1.44E-05
2284.61729,0.065061271,0.002254093,1.38E-05,-0.05406714,0.000653752,1.44E-05
2288.43134,0.073394117,0.002255352,1.37E-05,-0.052185531,0.000720353,1.44E-05
2292.24539,0.081700614,0.002262855,1.54E-05,-0.050184538,0.000637815,-2.63E-05
2296.05944,0.089856866,0.00227051,1.53E-05,-0.048284582,0.000555836,-2.63E-05
2299.87349,0.098040132,0.00227888,1.53E-05,-0.046384912,0.000469234,-2.63E-05
2303.68755,0.106031972,0.002286927,1.53E-05,-0.044729777,0.000384077,-2.64E-05
2307.5016,0.114077454,0.002295367,1.52E-05,-0.043468338,0.000294181,-2.64E-05
2311.31565,0.121934225,0.00230326,1.52E-05,-0.042898006,0.000204743,-2.64E-05
2315.1297,0.129524077,0.002310932,-6.39E-06,-0.042948083,0.000111822,-2.71E-05
2318.94376,0.136226558,0.001916911,-0.000128584,-0.043530515,9.31E-06,-2.99E-05
2322.75781,0.142172388,0.001500175,-0.000134457,-0.044395801,-9.27E-05,-2.94E-05
2326.57186,0.146700985,0.001081072,-0.000134962,-0.045379789,-0.000190934,-2.65E-06
2330.38591,0.149536107,0.000658918,-0.000135077,-0.046427268,-0.000171178,8.87E-06
2334.19996,0.150795979,0.000236481,-0.000135036,-0.047401785,-0.000143341,9.79E-06
2338.01402,0.150450425,-0.000177823,-0.000134987,-0.048368739,-0.000112092,1.04E-05
2341.82807,0.148567619,-0.000581615,-0.000134938,-0.049132106,-7.77E-05,1.11E-05
2345.64212,0.145617182,-0.000985312,-0.000131156,-0.04967435,-3.97E-05,1.16E-05
2349.45617,0.141645962,-0.001398844,-5.91E-06,-0.050245514,3.21E-06,1.05E-05
2353.27023,0.136784462,-0.00172286,1.41E-08,-0.050782217,4.90E-05,1.04E-05
2357.08428,0.131555144,-0.00172656,6.22E-08,-0.051237147,8.99E-05,1.04E-05
2360.89833,0.126316664,-0.001718237,9.51E-08,-0.0512819,0.000127089,1.04E-05
2364.71238,0.120949863,-0.001709806,1.15E-07,-0.05100384,0.000162645,1.04E-05
2368.52643,0.115306752,-0.001701608,1.27E-07,-0.050526155,0.000195845,1.04E-05
2372.34049,0.10927331,-0.001693173,1.32E-07,-0.049794288,0.00022923,1.04E-05
2376.15454,0.103253684,-0.001684854,1.31E-07,-0.048809687,0.000261469,1.04E-05
2379.96859,0.097068131,-0.001676831,1.24E-07,-0.047672752,0.000292509,1.04E-05
2383.78264,0.091186797,-0.001669251,-1.43E-07,-0.046528684,0.00032164,1.44E-06
2387.5967,0.085386551,-0.00166295,-3.52E-07,-0.045334617,0.000302764,-6.34E-06
2391.41075,0.079513025,-0.001656816,-3.47E-07,-0.044123165,0.000280079,-6.75E-06
2395.2248,0.073789976,-0.001650854,-3.26E-07,-0.042937853,0.000256327,-6.75E-06
2399.03885,0.068241332,-0.001644942,-3.01E-07,-0.041741316,0.000232316,-6.76E-06
2402.8529,0.062788371,-0.001520091,2.53E-05,-0.040467831,0.000205325,-7.08E-06
2406.66696,0.057792978,-0.001386123,3.84E-05,-0.039323015,0.000179354,-7.09E-06
2410.48101,0.052930706,-0.001251858,3.92E-05,-0.038394007,0.000155349,-6.96E-06
2414.29506,0.048403908,-0.001120759,3.92E-05,-0.037705892,0.000133825,-6.85E-06
2418.10911,0.04426303,-0.000986944,3.92E-05,-0.037275054,0.000113336,-6.77E-06
2421.92317,0.04074682,-0.000853048,3.92E-05,-0.037036604,9.41E-05,-6.72E-06
2425.73722,0.037842522,-0.000720371,3.92E-05,-0.037010289,7.59E-05,-6.71E-06
2429.55127,0.035198177,-0.000585155,3.92E-05,-0.037084242,5.76E-05,-5.56E-06
2433.36532,0.033149166,-0.000450278,3.92E-05,-0.037289399,5.10E-05,-3.14E-07
2437.17938,0.031451839,-0.000315812,3.92E-05,-0.037479076,4.54E-05,1.85E-07
2440.99343,0.030228451,-0.000184731,3.92E-05,-0.037580535,4.01E-05,1.85E-07
2444.80748,0.029538956,-5.12E-05,3.92E-05,-0.037547417,3.47E-05,1.85E-07
2448.62153,0.029503353,8.16E-05,2.32E-05,-0.037382798,2.93E-05,1.63E-07
2452.43558,0.029520284,0.000118852,-5.41E-06,-0.037080504,2.37E-05,1.24E-07
2456.24964,0.029608371,9.88E-05,-9.09E-06,-0.036752816,1.80E-05,1.18E-07
2460.06369,0.029553538,7.21E-05,-9.09E-06,-0.036414325,1.23E-05,1.18E-07
2463.87774,0.029379645,4.59E-05,-9.09E-06,-0.036087684,6.68E-06,1.18E-07
2467.69179,0.029251002,1.93E-05,-9.09E-06,-0.035812274,9.62E-07,1.18E-07
2471.50585,0.029138708,-7.42E-06,-9.09E-06,-0.035753861,-4.77E-06,1.18E-07
2475.3199,0.029069515,-3.35E-05,-9.09E-06,-0.035900324,-1.04E-05,1.18E-07
2479.13395,0.028912129,-6.00E-05,-9.09E-06,-0.036148964,-1.61E-05,1.18E-07
2482.948,0.028680807,-8.67E-05,-9.09E-06,-0.036384279,-2.18E-05,1.18E-07
2486.76205,0.028260197,-0.0001128,-9.09E-06,-0.036567515,-2.74E-05,1.18E-07
2490.57611,0.027531557,-0.000139354,-9.09E-06,-0.036614231,-3.31E-05,1.18E-07
2494.39016,0.026404754,-0.000165506,-6.24E-06,-0.036507788,-3.91E-05,1.22E-07
2498.20421,0.025395789,-0.000192078,-5.48E-06,-0.036231952,-4.54E-05,-4.33E-06
2502.01826,0.024632611,-0.000218797,-5.48E-06,-0.035836082,-5.17E-05,-5.52E-06
2505.83232,0.023894599,-0.000244981,-5.48E-06,-0.035486914,-5.79E-05,-5.52E-06
2509.64637,0.023031221,-0.000271554,-5.48E-06,-0.035345658,-6.42E-05,-5.52E-06
2513.46042,0.021932437,-0.000297745,-5.48E-06,-0.035446153,-7.04E-05,-5.52E-06
2517.27447,0.020914096,-0.000324303,-5.48E-06,-0.035811029,-7.66E-05,-5.52E-06
2521.08852,0.019877557,-0.00035101,-5.48E-06,-0.036435724,-8.30E-05,-5.52E-06
2524.90258,0.018558646,-0.000377189,-5.48E-06,-0.037157062,-8.91E-05,-5.52E-06
2528.71663,0.016883986,-0.000383384,1.13E-07,-0.037809282,-9.53E-05,-2.38E-06
2532.53068,0.015410742,-0.00038258,2.06E-06,-0.038370071,-7.97E-05,6.29E-06
2536.34473,0.014065341,-0.000381789,2.06E-06,-0.038884964,-5.65E-05,8.89E-06
2540.15879,0.012914738,-0.000381013,2.06E-06,-0.039226413,-3.38E-05,8.89E-06
2543.97284,0.011747889,-0.000380227,2.06E-06,-0.039257721,-1.09E-05,8.89E-06
2547.78689,0.010631892,-0.000379429,2.06E-06,-0.039107997,1.24E-05,8.89E-06
2551.60094,0.009441793,-0.000378651,2.06E-06,-0.038998585,3.54E-05,8.89E-06
2555.41499,0.008068045,-0.000377858,2.06E-06,-0.038972349,5.85E-05,8.89E-06
2559.22905,0.006686647,-0.000377065,2.06E-06,-0.038907513,8.18E-05,8.89E-06
2563.0431,0.005416682,-0.000361846,2.06E-06,-0.038645514,0.00010503,8.89E-06
2566.85715,0.004555692,-0.000320419,2.06E-06,-0.038156294,0.000127737,8.89E-06
2570.6712,0.003838793,-0.000269693,2.06E-06,-0.037585015,0.000150909,8.89E-06
2574.48526,0.003067492,-0.000213606,2.06E-06,-0.037052249,0.000174292,8.89E-06
2578.29931,0.002274007,-0.00015672,2.06E-06,-0.036648367,0.000197162,8.89E-06
2582.11336,0.00138057,-9.94E-05,1.89E-05,-0.036307277,0.00017811,-9.22E-06
2585.92741,0.000466841,-4.12E-05,2.65E-05,-0.036020598,0.000130107,-1.75E-05
2589.74146,-0.000172744,1.61E-05,2.65E-05,-0.035814057,7.88E-05,-1.75E-05
2593.55552,-0.000172027,7.36E-05,2.65E-05,-0.035631289,2.73E-05,-1.75E-05
2597.36957,0.000402748,0.00013193,2.65E-05,-0.035469119,-2.50E-05,-1.75E-05
2601.18362,0.001318006,0.000189302,2.65E-05,-0.035421866,-7.64E-05,-1.75E-05
2604.99767,0.00257281,0.000246888,2.65E-05,-0.035619847,-0.000128022,-1.75E-05
2608.81173,0.004188372,0.000304734,1.38E-05,-0.036183622,-0.000179856,-1.75E-05
2612.62578,0.00582566,0.000362037,7.19E-06,-0.03705454,-0.000231204,-1.75E-05
2616.43983,0.007508433,0.000414308,7.19E-06,-0.038165396,-0.000283101,-1.75E-05
2620.25388,0.009261289,0.000463775,7.19E-06,-0.039424995,-0.000335335,-1.75E-05
2624.06793,0.011211047,0.000513046,7.19E-06,-0.040772056,-0.000387356,-1.75E-05
2627.88199,0.013449194,0.000561177,7.19E-06,-0.042263591,-0.000438164,-1.75E-05
2631.69604,0.015733859,0.00060972,7.17E-06,-0.043954246,-0.000447208,1.76E-06
2635.51009,0.018033089,0.000659183,7.13E-06,-0.045729598,-0.000430596,1.34E-05
2639.32414,0.020471315,0.000710153,7.07E-06,-0.047462277,-0.000411309,1.35E-05
2643.1382,0.023048643,0.000760968,1.11E-05,-0.049063208,-0.000390256,1.36E-05
2646.95225,0.025853369,0.000811423,1.38E-05,-0.050481219,-0.000368616,1.37E-05
2650.7663,0.029078988,0.000862029,1.37E-05,-0.051674441,-0.00034667,1.38E-05
2654.58035,0.032497561,0.000911465,1.37E-05,-0.052610063,-0.000325047,1.39E-05
2658.3944,0.036016834,0.000960736,1.36E-05,-0.053378807,-0.000303522,1.39E-05
2662.20846,0.039682144,0.001010188,1.35E-05,-0.054045621,-0.000282107,1.40E-05
2666.02251,0.043453417,0.001059372,1.44E-05,-0.054641479,-0.000261054,-6.41E-06
2669.83656,0.047228854,0.001110408,1.52E-05,-0.055256303,-0.000282436,-2.40E-05
2673.65061,0.050844264,0.001162953,1.53E-05,-0.055993907,-0.000340792,-2.40E-05
2677.46467,0.054347987,0.001214561,1.53E-05,-0.056998712,-0.000399191,-2.40E-05
2681.27872,0.057811552,0.001118255,-2.95E-06,-0.058483513,-0.000465959,-2.49E-05
2685.09277,0.061021825,0.000885243,-4.88E-05,-0.060580872,-0.000541826,-2.69E-05
2688.90682,0.063536086,0.000652887,-7.45E-05,-0.063121822,-0.000617539,-2.78E-05
2692.72087,0.065160393,0.000417776,-7.47E-05,-0.065889794,-0.000691971,-2.74E-05
2696.53493,0.065884256,0.000177514,-7.48E-05,-0.068718426,-0.000764893,-2.69E-05
2700.34898,0.065814192,-5.97E-05,-7.56E-05,-0.071442262,-0.000833771,7.17E-07
2704.16303,0.065131455,-0.000299363,-7.61E-05,-0.074037853,-0.000793364,3.20E-05
2707.97708,0.063619899,-0.000544085,-7.60E-05,-0.076490413,-0.000656974,3.89E-05
2711.79114,0.061204076,-0.000787034,-7.58E-05,-0.078780087,-0.000517541,3.93E-05
2715.60519,0.057844045,-0.0010268,-7.55E-05,-0.080766069,-0.000375904,3.98E-05
2719.41924,0.053970693,-0.001071683,-3.84E-06,-0.082212643,-0.000236283,3.95E-05
2723.23329,0.049973545,-0.000971311,5.00E-05,-0.083057295,-9.68E-05,3.90E-05
2727.04734,0.045983215,-0.000866252,5.02E-05,-0.083302378,4.28E-05,3.87E-05
2730.8614,0.042414455,-0.000761104,5.04E-05,-0.082964408,0.000178958,3.84E-05
2734.67545,0.039495199,-0.000654723,5.06E-05,-0.082146699,0.000313209,3.81E-05
2738.4895,0.037197419,-0.000546554,5.08E-05,-0.080952637,0.000446873,3.79E-05
2742.30355,0.035507088,-0.00043731,5.04E-05,-0.07948045,0.000580083,2.62E-05
2746.11761,0.034290848,-0.000332242,4.96E-05,-0.077886283,0.000653541,4.56E-06
2749.93166,0.03330411,-0.000230036,2.95E-05,-0.076136443,0.000660406,-4.91E-06
2753.74571,0.032497328,-0.000138857,-8.32E-06,-0.074183185,0.000650046,-3.38E-06
2757.55976,0.031782345,-0.000132274,-2.72E-05,-0.072088423,0.000642939,-2.63E-06
2761.37381,0.031050473,-0.000197086,-2.72E-05,-0.06992984,0.000638317,-2.67E-06
2765.18787,0.030293767,-0.00026233,-2.72E-05,-0.067731325,0.000633261,-2.74E-06
2769.00192,0.029457548,-0.000327147,-2.72E-05,-0.065444748,0.000627694,-2.83E-06
2772.81597,0.028446976,-0.000392354,-2.72E-05,-0.063101471,0.000621408,-2.94E-06
2776.63002,0.027022117,-0.000458734,-2.72E-05,-0.060780773,0.000614148,-3.08E-06
2780.44408,0.025004621,-0.000525031,-2.72E-05,-0.058545622,0.000606622,-3.19E-06
2784.25813,0.02244764,-0.000589468,-2.72E-05,-0.056335532,0.000600138,-3.24E-06
2788.07218,0.019712026,-0.000652603,-2.72E-05,-0.053974444,0.000594451,-3.24E-06
2791.88623,0.016910391,-0.000715809,-2.26E-05,-0.051472389,0.000588782,-3.32E-06
2795.70028,0.013947042,-0.000745591,1.24E-06,-0.048999416,0.00058253,-3.73E-06
2799.51434,0.010953545,-0.00074394,1.94E-05,-0.04666682,0.000575819,-4.05E-06
2803.32839,0.007907181,-0.000742289,1.94E-05,-0.044534478,0.00056911,-4.05E-06
2807.14244,0.0049145,-0.000740622,1.94E-05,-0.042661006,0.000562335,-4.05E-06
2810.95649,0.002144858,-0.000738754,1.96E-05,-0.041067951,0.000567946,3.24E-06
2814.77055,-0.000402695,-0.000737343,1.97E-05,-0.039622613,0.000585022,1.08E-05
2818.5846,-0.002590564,-0.000739483,1.96E-05,-0.038129107,0.000597699,1.09E-05
2822.39865,-0.004126628,-0.00074807,1.94E-05,-0.036437832,0.000602963,1.12E-05
2826.2127,-0.005210561,-0.00076075,1.91E-05,-0.034399959,0.000603634,1.17E-05
2830.02675,-0.006434204,-0.000772524,-4.40E-06,-0.032017215,0.000605579,1.06E-05
2833.84081,-0.007946414,-0.000781651,-4.15E-05,-0.029463397,0.000611103,8.29E-06
2837.65486,-0.009729854,-0.000788318,-4.16E-05,-0.026928903,0.000620311,7.81E-06
2841.46891,-0.011949556,-0.000792145,-4.16E-05,-0.024599341,0.000633495,7.54E-06
2845.28296,-0.014664548,-0.000789806,-4.03E-05,-0.022334826,0.00061788,-7.34E-06
2849.09702,-0.017756188,-0.000777372,-3.81E-05,-0.020071742,0.000544863,-3.48E-05
2852.91107,-0.021302575,-0.000761135,1.34E-05,-0.017794323,0.000480081,-3.15E-05
2856.72512,-0.024407085,-0.000647396,0.000102944,-0.015521517,0.000421571,-2.73E-05
2860.53917,-0.026835892,-0.000360275,0.000102332,-0.013257595,0.000362427,-2.95E-05
2864.35322,-0.02802818,-7.62E-05,0.000101663,-0.011014436,0.000291176,-3.17E-05
2868.16728,-0.02754065,0.000201144,0.000100953,-0.009049954,0.000208915,-3.39E-05
2871.98133,-0.025789242,0.000470663,0.000100233,-0.007541402,0.000116691,-3.60E-05
2875.79538,-0.02308888,0.000738437,9.91E-05,-0.006664043,1.54E-05,-3.77E-05
2879.60943,-0.019721857,0.001003537,6.61E-05,-0.006522312,-8.91E-05,-1.40E-05
2883.42349,-0.015827199,0.001270524,6.40E-06,-0.006856888,-0.000135997,3.16E-05
2887.23754,-0.011195804,0.00146497,6.46E-06,-0.007289165,-6.31E-05,3.16E-05
2891.05159,-0.006189495,0.001497162,6.38E-06,-0.00739395,2.83E-05,3.16E-05
2894.86564,-0.000952233,0.001529037,6.18E-06,-0.006942282,0.00012789,3.16E-05
2898.67969,0.00417868,0.001558582,5.84E-06,-0.005821718,0.000234297,3.17E-05
2902.49375,0.009156437,0.001584801,5.36E-06,-0.004107941,0.000348985,3.18E-05
2906.3078,0.013999694,0.001606399,4.77E-06,-0.001931843,0.000469427,3.19E-05
2910.12185,0.018902339,0.001622582,4.22E-06,0.000609733,0.000593777,2.10E-05
2913.9359,0.024079574,0.001633596,4.07E-06,0.003512745,0.000692915,-9.62E-06
2917.74996,0.029509417,0.001641197,4.33E-06,0.006768254,0.000710027,-9.50E-06
2921.56401,0.034847437,0.001593571,4.58E-06,0.01028637,0.000721385,-9.39E-06
2925.37806,0.03965594,0.001399125,-2.02E-05,0.013546107,0.000702696,-1.17E-05
2929.19211,0.044043023,0.001142772,-7.70E-05,0.016182693,0.000656991,-1.69E-05
2933.00616,0.047929858,0.000892354,-7.70E-05,0.018042328,0.000601216,-1.66E-05
2936.82022,0.051069221,0.000643763,-7.71E-05,0.019441987,0.000546562,-1.62E-05
2940.63427,0.053152063,0.000394455,-7.72E-05,0.020464827,0.000494319,-1.51E-05
2944.44832,0.054235535,0.000149103,-7.74E-05,0.02096273,0.000445447,-1.32E-05
2948.26237,0.054497995,-9.28E-05,-7.75E-05,0.021145775,0.000399922,-1.28E-05
2952.07643,0.054031823,-0.000340018,-7.76E-05,0.021515098,0.000357022,-1.22E-05
2955.89048,0.053020845,-0.000586216,-7.77E-05,0.022165183,0.000320869,-1.12E-05
2959.70453,0.051419361,-0.000832666,-6.56E-05,0.023270375,0.000295171,-9.68E-06
2963.51858,0.048906099,-0.001049263,-1.82E-05,0.024679675,0.000280287,-7.82E-06
2967.33263,0.045593435,-0.001135693,1.74E-05,0.025956989,0.000264891,-7.54E-06
2971.14669,0.042375987,-0.00106851,1.74E-05,0.027268414,0.00023763,-7.57E-06
2974.96074,0.039183848,-0.001003967,1.74E-05,0.028492731,0.000202016,-7.45E-06
2978.77479,0.03608939,-0.00093783,1.75E-05,0.029163948,0.000168054,-7.36E-06
2982.58884,0.03332274,-0.000870601,1.75E-05,0.029245415,0.000138787,-7.34E-06
2986.4029,0.031011878,-0.000803755,1.74E-05,0.029113291,0.000112361,-6.75E-06
2990.21695,0.028774524,-0.000735909,1.74E-05,0.029004378,8.68E-05,-4.41E-06
2994.031,0.02628674,-0.00066784,1.74E-05,0.029061978,6.38E-05,-4.49E-06
2997.84505,0.023901816,-0.000599823,1.74E-05,0.029222963,5.11E-05,-4.57E-06
3001.65911,0.021767852,-0.000532975,1.74E-05,0.029466937,3.80E-05,-4.64E-06
3005.47316,0.019763136,-0.000466961,1.73E-05,0.029717266,2.44E-05,-4.72E-06
3009.28721,0.017897737,-0.00039997,1.73E-05,0.030005031,9.95E-06,-4.79E-06
3013.10126,0.016529898,-0.000333962,1.73E-05,0.030218945,-5.33E-06,-4.84E-06
3016.91531,0.015345078,-0.000266997,1.73E-05,0.03033614,-2.20E-05,-4.83E-06
3020.72937,0.01431168,-0.000200833,1.73E-05,0.030396242,-3.86E-05,-4.82E-06
3024.54342,0.013497158,-0.000133202,1.73E-05,0.030421985,-5.55E-05,-4.80E-06
3028.35747,0.013016589,-6.59E-05,1.73E-05,0.030435294,-7.20E-05,-4.78E-06
3032.17152,0.012822882,3.67E-07,1.73E-05,0.030367736,-8.83E-05,-4.76E-06
3035.98558,0.01291343,6.15E-05,1.63E-05,0.030200976,-0.000104339,-4.72E-06
3039.79963,0.013051914,8.99E-05,8.75E-06,0.029926792,-0.000111941,-2.09E-06
3043.61368,0.013190024,7.64E-05,-5.80E-06,0.02944161,-9.13E-05,7.04E-06
3047.42773,0.013291112,6.25E-05,-5.80E-06,0.028744366,-7.02E-05,7.05E-06
3051.24178,0.013229284,4.87E-05,-5.79E-06,0.028164825,-4.94E-05,7.05E-06
3055.05584,0.013259071,3.50E-05,-5.78E-06,0.02786639,-2.86E-05,7.06E-06
3058.86989,0.01353744,2.15E-05,-5.77E-06,0.027842327,-7.95E-06,7.07E-06
3062.68394,0.014042136,7.93E-06,-5.76E-06,0.027965106,1.29E-05,7.07E-06
3066.49799,0.014131956,-5.64E-06,-5.76E-06,0.028119953,3.38E-05,7.08E-06
3070.31205,0.014087669,-1.91E-05,-5.76E-06,0.028383183,5.45E-05,7.08E-06
3074.1261,0.013739339,-3.27E-05,-5.76E-06,0.028781247,7.56E-05,7.08E-06
3077.94015,0.013320774,-4.63E-05,-5.76E-06,0.029266964,9.65E-05,7.08E-06
3081.7542,0.01277791,-5.98E-05,-5.12E-06,0.029763035,0.000117092,5.29E-06
3085.56825,0.012196644,-7.36E-05,-1.85E-06,0.030295942,0.000132658,-3.79E-06
3089.38231,0.011662507,-8.77E-05,-1.85E-06,0.030827451,0.000120316,-3.80E-06
3093.19636,0.011336033,-0.000102095,-1.85E-06,0.0313848,0.000107583,-3.80E-06
3097.01041,0.011006634,-0.000116595,-1.84E-06,0.031841901,9.47E-05,-3.80E-06
3100.82446,0.010366651,-0.000130569,-1.83E-06,0.032215957,8.17E-05,-3.80E-06
3104.63852,0.009668888,-0.000141279,-1.83E-06,0.032505226,6.89E-05,-3.81E-06
3108.45257,0.009086188,-0.000151779,-1.82E-06,0.032634496,5.62E-05,-3.81E-06
3112.26662,0.008828327,-0.000162486,-1.81E-06,0.032565325,4.30E-05,-3.82E-06
3116.08067,0.008595507,-0.000173155,-1.80E-06,0.032312832,2.97E-05,-3.82E-06
3119.89472,0.008028072,-0.000183745,-1.79E-06,0.031983296,1.64E-05,-3.83E-06
3123.70878,0.007058515,-0.000193037,-1.58E-06,0.031729857,2.96E-06,-3.83E-06
3127.52283,0.005801469,-0.000194877,-3.82E-07,0.031687823,-1.04E-05,-3.83E-06
3131.33688,0.004645049,-0.000196663,-3.76E-07,0.031811933,-2.34E-05,-3.83E-06
3135.15093,0.003577055,-0.000198413,-3.75E-07,0.032017687,-3.60E-05,-3.83E-06
3138.96499,0.002805477,-0.000200169,-3.75E-07,0.032047133,-4.85E-05,-3.83E-06
3142.77904,0.002233306,-0.000201957,-3.75E-07,0.031953859,-6.14E-05,-3.83E-06
3146.59309,0.001712261,-0.000203741,-3.75E-07,0.031842949,-7.41E-05,-3.83E-06
3150.40714,0.001396651,-0.000205564,-3.75E-07,0.031692405,-8.70E-05,-3.83E-06
3154.22119,0.000967625,-0.000207338,-4.25E-07,0.031384956,-9.98E-05,-3.50E-06
3158.03525,0.000128564,-0.000209172,-1.12E-06,0.03090103,-0.000111574,1.09E-06
3161.8493,-0.000694297,-0.00021107,-1.12E-06,0.030247743,-0.000108578,1.10E-06
3165.66335,-0.001499383,-0.000212918,-1.12E-06,0.029543285,-0.000105641,1.10E-06
3169.4774,-0.002356729,-0.00021482,-1.12E-06,0.028918751,-0.000102651,1.10E-06
3173.29146,-0.003270872,-0.000216713,-1.12E-06,0.028441084,-9.97E-05,1.10E-06
3177.10551,-0.004129321,-0.000218593,-1.12E-06,0.028074741,-9.67E-05,1.10E-06
3180.91956,-0.005123639,-0.000220429,-1.12E-06,0.027736187,-9.38E-05,1.10E-06
3184.73361,-0.005946405,-0.000222314,-1.12E-06,0.02752188,-9.08E-05,1.10E-06
3188.54766,-0.006700916,-0.000224224,-1.12E-06,0.027392153,-8.78E-05,1.10E-06
3192.36172,-0.007342794,-0.000226079,-1.12E-06,0.027296945,-8.48E-05,1.10E-06
3196.17577,-0.008091246,-0.000227982,-1.12E-06,0.02717148,-8.18E-05,1.10E-06
3199.98982,-0.008825622,-0.000229875,-1.12E-06,0.027080852,-7.88E-05,1.09E-06
3203.80387,-0.009483957,-0.000231758,-1.11E-06,0.027065769,-7.58E-05,6.87E-07
3207.61793,-0.010097777,-0.000232484,-1.11E-06,0.027032535,-7.29E-05,6.87E-07
3211.43198,-0.01102769,-0.000205887,-1.11E-06,0.026880565,-6.98E-05,6.87E-07
3215.24603,-0.012160695,-0.000178643,-7.45E-07,0.026552147,-6.67E-05,6.89E-07
3219.06008,-0.013399829,-0.000150977,1.55E-05,0.026081496,-6.35E-05,7.76E-07
3222.87413,-0.014412448,-0.000124077,1.55E-05,0.025562825,-6.05E-05,7.76E-07
3226.68819,-0.015201124,-9.65E-05,1.55E-05,0.025101813,-5.73E-05,7.76E-07
3230.50224,-0.015729244,-6.90E-05,1.55E-05,0.024770812,-5.41E-05,7.76E-07
3234.31629,-0.015689527,-4.16E-05,1.55E-05,0.02453994,-5.10E-05,7.76E-07
3238.13034,-0.0152837,-1.51E-05,1.55E-05,0.024364114,-4.80E-05,7.76E-07
3241.9444,-0.014466678,1.22E-05,3.38E-06,0.024300334,-4.48E-05,7.11E-07
3245.75845,-0.013768635,3.92E-05,9.57E-07,0.024263847,-4.18E-05,6.98E-07
3249.5725,-0.013121818,5.29E-05,8.93E-07,0.024259387,-3.87E-05,6.98E-07
3253.38655,-0.012953779,6.59E-05,8.93E-07,0.024220955,-3.58E-05,6.98E-07
3257.2006,-0.012817357,7.92E-05,8.93E-07,0.02404936,-3.28E-05,6.98E-07
3261.01466,-0.012762637,9.25E-05,8.93E-07,0.023864258,-2.99E-05,6.98E-07
3264.82871,-0.01270267,0.000105706,8.93E-07,0.023659585,-2.69E-05,6.98E-07
3268.64276,-0.012569828,0.00011893,8.93E-07,0.023481661,-2.41E-05,6.98E-07
3272.45681,-0.012397636,0.000132145,8.93E-07,0.023344801,-2.12E-05,6.98E-07
3276.27087,-0.01164426,0.000145009,8.93E-07,0.023172915,-1.83E-05,6.98E-07
3280.08492,-0.010620669,0.000158195,8.93E-07,0.022977867,-1.54E-05,6.98E-07
3283.89897,-0.009625106,0.000171085,8.93E-07,0.022754653,-1.26E-05,6.98E-07
3287.71302,-0.008708024,0.000184313,8.93E-07,0.022727896,-9.60E-06,6.98E-07
3291.52707,-0.0079476,0.000197595,8.93E-07,0.022839729,-6.69E-06,6.98E-07
3295.34113,-0.007327879,0.000210968,8.93E-07,0.022888801,-9.96E-06,6.98E-07
3299.15518,-0.007084652,0.000223857,9.03E-07,0.022900763,-1.34E-05,-1.11E-06
3302.96923,-0.006944846,0.000237074,8.40E-06,0.022837575,-1.70E-05,-1.23E-06
3306.78328,-0.006704764,0.000250379,9.02E-06,0.022758399,-2.06E-05,-1.22E-06
3310.59734,-0.006040943,0.000263743,9.02E-06,0.022696469,-2.42E-05,-1.22E-06
3314.41139,-0.005001579,0.000276925,9.02E-06,0.022656476,-2.78E-05,-1.22E-06
3318.22544,-0.003503348,0.000289823,9.02E-06,0.022675315,-3.13E-05,-1.22E-06
3322.03949,-0.001862224,0.000303039,9.02E-06,0.022638674,-3.49E-05,-1.22E-06
3325.85354,-0.000257355,0.000316003,6.02E-06,0.022472747,-3.84E-05,-1.24E-06
3329.6676,0.001116754,0.000329281,-1.80E-07,0.022219059,-4.20E-05,-1.27E-06
3333.48165,0.002232912,0.000342627,-8.53E-07,0.022018055,-4.56E-05,-1.27E-06
3337.2957,0.003343181,0.000355685,-8.53E-07,0.021937224,-4.92E-05,-1.27E-06
