segment number,,,,,,,,,,,,,,,,,,,,,,,,,,,cumLength,kStart,,
45,18.298,1537.6332,112.2,309.23,0,2.2824,-0.012895,-0.016328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537.6332,-0.012895,2396.092226,0,2882.192226,-1660.367774
46,21.18,1555.9312,102.16,324.46,0,2.015,-0.016328,-0.016433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555.9312,-0.016328,2492.654213,0,2978.754213,-1563.805787
47,35.032,1577.1112,96.515,344.77,0,1.6681,-0.016433,-0.010359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577.1112,-0.016433,2511.880617,-0.00024,2997.980617,-1544.579383
48,20.747,1612.1432,101.88,379.06,0,1.1988,-0.010359,-0.0084224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612.1432,-0.010359,2553.550398,-0.00024,3039.650398,-1502.909602
49,18.742,1632.8902,111.31,397.5,0,1.004,-0.0084224,-0.0084919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.8902,-0.0084224,2581.766336,0,3067.866336,-1474.693664
50,33.098,1651.6322,122.58,412.45,0,0.84547,-0.0084919,-0.0048276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651.6322,-0.0084919,2600.865618,0,3086.965618,-1455.594382
51,19.227,1684.7302,147.3,434.36,0,0.62505,-0.0048276,0.00053741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684.7302,-0.0048276,2643.968728,0.012044,3130.068728,-1412.491272
52,52.103,1703.9572,163.21,445.15,0,0.5838,0.00053741,0.011187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703.9572,0.00053741,2703.463163,0.012044,3189.563163,-1352.996837
53,39.072,1756.0602,203.23,478.19,0,0.88923,0.011187,0.013831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756.0602,0.011187,2746.080605,0,3232.180605,-1310.379395
54,21.128,1795.1322,219.91,513.09,0,1.378,0.013831,0.011245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795.1322,0.013831,2747.080727,0,3233.180727,-1309.379273
55,61.352,1816.2602,221.08,534.12,0,1.6429,0.011245,0.0077177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816.2602,0.011245,2790.570346,-0.004572,3276.670346,-1265.889654
